district_id,state,district_num,geoid,party_control,rep_name,rep_party,first_elected,tenure_years,pvi,cook_rating,baseline_win_prob_r,incumbent_running,is_open_seat,mode,fec_raised_r_2024,fec_spent_r_2024,fec_raised_d_2024,fec_spent_d_2024,fec_outside_2024,fec_raised_r_2022,fec_spent_r_2022,fec_raised_d_2022,fec_spent_d_2022,fec_raised_r_2026,fec_spent_r_2026,fec_raised_d_2026,fec_spent_d_2026,hist_cost_to_compete,incremental_cost,pop_total,vap,median_income,pct_white,pct_black,pct_hispanic,pct_asian,pct_ba_plus,pct_urban,civic_election_id,civic_candidates_json,notes,data_source_flags
CA-26,CA,26,0626,D,John Jones,D,2013,13.0,-10.6,Solid D,,False,False,attack,4287571.0,4138881.0,5390361.0,5254278.0,1500006.0,3347733.0,2548619.0,4289398.0,3368586.0,751746.0,465361.0,2034473.0,1745047.0,3644709.0,,781628,569787,98593.0,0.4909,0.1567,0.2258,0.1267,0.2549,0.368,,"{""office"": ""U.S. Representative, District 26"", ""candidates"": [{""name"": ""John Jones"", ""party"": ""D""}, {""name"": ""Jessica Lee"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CA-27,CA,27,0627,D,Jennifer Garcia,D,2014,12.0,-6.8,Likely D,,True,False,attack,6966128.0,6381242.0,9281606.0,7321709.0,7382875.0,5391438.0,4276584.0,5989323.0,4639820.0,2431590.0,1434081.0,3278979.0,1679973.0,6983276.0,,794075,589674,68231.0,0.3423,0.1835,0.3663,0.1079,0.3669,0.9408,,"{""office"": ""U.S. Representative, District 27"", ""candidates"": [{""name"": ""Jennifer Garcia"", ""party"": ""D""}, {""name"": ""Paul Martinez"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CA-28,CA,28,0628,D,Michael Miller,D,2023,3.0,-35.0,Solid D,,True,False,safe,1410779.0,1170897.0,1568723.0,1415587.0,257657.0,1296230.0,1258555.0,981106.0,819527.0,451495.0,414257.0,552669.0,425080.0,677837.0,,744829,609373,81178.0,0.3433,0.1674,0.3621,0.1271,0.3074,0.6121,,"{""office"": ""U.S. Representative, District 28"", ""candidates"": [{""name"": ""Michael Miller"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CA-29,CA,29,0629,D,Linda Davis,D,2011,15.0,-22.9,Solid D,,True,False,safe,1605719.0,1258736.0,2173270.0,1766627.0,162033.0,1681741.0,1310536.0,1600164.0,1402632.0,693689.0,113973.0,744235.0,618650.0,859720.0,,707050,516904,82140.0,0.3394,0.0464,0.5545,0.0597,0.3338,0.8728,,"{""office"": ""U.S. Representative, District 29"", ""candidates"": [{""name"": ""Linda Davis"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CA-30,CA,30,0630,D,David Rodriguez,D,2013,13.0,-21.2,Solid D,,True,False,safe,1500959.0,1347695.0,1790652.0,1700134.0,425915.0,1251413.0,1115145.0,1425413.0,1360770.0,770657.0,431429.0,598745.0,133128.0,751146.0,,796672,592797,81866.0,0.3789,0.0722,0.4713,0.0776,0.4275,0.15,,"{""office"": ""U.S. Representative, District 30"", ""candidates"": [{""name"": ""David Rodriguez"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CA-31,CA,31,0631,D,Elizabeth Martinez,D,2014,12.0,-13.4,Solid D,,True,False,safe,4134148.0,3382349.0,5946365.0,4692003.0,1003056.0,2705091.0,2064870.0,4237313.0,4103149.0,1286348.0,1241221.0,2512528.0,639688.0,3401165.0,,742957,593845,87119.0,0.0531,0.1901,0.5239,0.2329,0.3484,0.6979,,"{""office"": ""U.S. Representative, District 31"", ""candidates"": [{""name"": ""Elizabeth Martinez"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CA-32,CA,32,0632,D,William Hernandez,D,2023,3.0,-5.8,Lean D,,True,False,attack,3470184.0,3396053.0,4720197.0,3582102.0,1377008.0,2490302.0,2164945.0,3483995.0,3262017.0,644124.0,584970.0,2118568.0,762137.0,3634891.0,,808727,660286,68041.0,0.502,0.092,0.288,0.118,0.361,0.9204,,"{""office"": ""U.S. Representative, District 32"", ""candidates"": [{""name"": ""William Hernandez"", ""party"": ""D""}, {""name"": ""Matthew Thompson"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CA-33,CA,33,0633,D,Barbara Lopez,D,2013,13.0,-4.5,Lean D,,True,False,attack,8900001.0,8532868.0,11727533.0,10960854.0,4434209.0,9714294.0,7898215.0,9451474.0,7642344.0,1815736.0,2964942.0,3645142.0,1376893.0,9529921.0,,752324,572018,92388.0,0.1804,0.0635,0.5581,0.1981,0.4717,0.15,,"{""office"": ""U.S. Representative, District 33"", ""candidates"": [{""name"": ""Barbara Lopez"", ""party"": ""D""}, {""name"": ""Linda Young"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CA-34,CA,34,0634,D,Richard Gonzalez,D,2005,21.0,-26.2,Solid D,,True,False,safe,2326558.0,2214036.0,2392021.0,2084205.0,430870.0,2463122.0,2312173.0,2453015.0,2262541.0,616868.0,198579.0,586848.0,480467.0,1073477.0,,711052,572281,57046.0,0.4691,0.0292,0.2748,0.2269,0.3375,0.4149,,"{""office"": ""U.S. Representative, District 34"", ""candidates"": [{""name"": ""Richard Gonzalez"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CA-35,CA,35,0635,D,Susan Wilson,D,2021,5.0,-13.0,Solid D,,True,False,safe,4998215.0,4755172.0,7878398.0,6423508.0,3844635.0,4693253.0,3933135.0,6787596.0,6620588.0,2516161.0,701730.0,3608915.0,1190087.0,4416678.0,,792295,585389,114965.0,0.1014,0.1878,0.5127,0.1981,0.188,0.3793,,"{""office"": ""U.S. Representative, District 35"", ""candidates"": [{""name"": ""Susan Wilson"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CA-36,CA,36,0636,D,Joseph Anderson,D,2023,3.0,-4.1,Lean D,,True,False,attack,4345189.0,4037689.0,5315488.0,4286999.0,1969716.0,3683862.0,2785928.0,3336027.0,3237476.0,1885841.0,1045748.0,2379201.0,1113509.0,4517332.0,,693178,523229,62373.0,0.3175,0.027,0.5416,0.1139,0.1313,0.2982,,"{""office"": ""U.S. Representative, District 36"", ""candidates"": [{""name"": ""Joseph Anderson"", ""party"": ""D""}, {""name"": ""Lisa Perez"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CA-37,CA,37,0637,R,Jessica Thomas,R,2004,22.0,3.2,Tilt R,,True,False,defend,10361321.0,9153763.0,8786981.0,8155337.0,8916017.0,6947407.0,6620186.0,9544183.0,8559677.0,3718160.0,2733574.0,2890540.0,1351606.0,9195014.0,,805447,652645,90852.0,0.3334,0.0756,0.5387,0.0523,0.1523,0.2837,,"{""office"": ""U.S. Representative, District 37"", ""candidates"": [{""name"": ""Jessica Thomas"", ""party"": ""R""}, {""name"": ""Lisa King"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CA-38,CA,38,0638,D,Thomas Taylor,D,2020,6.0,-22.9,Solid D,,True,False,safe,1321531.0,1176661.0,2163756.0,1933133.0,97486.0,1011105.0,919614.0,2040475.0,1847023.0,559054.0,95443.0,711303.0,373703.0,792903.0,,723891,583196,58059.0,0.5501,0.1473,0.2159,0.0867,0.2457,0.2893,,"{""office"": ""U.S. Representative, District 38"", ""candidates"": [{""name"": ""Thomas Taylor"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CA-39,CA,39,0639,D,Sarah Moore,D,2021,5.0,-21.7,Solid D,,True,False,safe,1785294.0,1523985.0,2078545.0,1645383.0,134157.0,1749964.0,1350786.0,1738241.0,1303908.0,576254.0,501262.0,921599.0,123974.0,879023.0,,786577,605600,51814.0,0.2557,0.1777,0.4316,0.135,0.4955,0.6371,,"{""office"": ""U.S. Representative, District 39"", ""candidates"": [{""name"": ""Sarah Moore"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CA-40,CA,40,0640,D,Christopher Jackson,D,2024,2.0,-14.6,Solid D,,False,False,safe,3668940.0,3587357.0,5391639.0,4696969.0,1989060.0,2957640.0,2803231.0,5282844.0,5095698.0,849522.0,765203.0,2604889.0,760009.0,2904822.0,,711757,528883,38000.0,0.1317,0.1077,0.5545,0.2061,0.12,0.6641,,"{""office"": ""U.S. Representative, District 40"", ""candidates"": [{""name"": ""Christopher Jackson"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CA-41,CA,41,0641,D,Karen Martin,D,2023,3.0,-5.1,Lean D,,False,False,attack,7057451.0,6192318.0,9341341.0,7051460.0,4450979.0,6165682.0,4875268.0,8224011.0,7408607.0,1835025.0,490380.0,1606468.0,2097301.0,7438492.0,,807793,622445,61428.0,0.2805,0.0889,0.4329,0.1977,0.3213,0.9596,,"{""office"": ""U.S. Representative, District 41"", ""candidates"": [{""name"": ""Karen Martin"", ""party"": ""D""}, {""name"": ""John Walker"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CA-42,CA,42,0642,D,Daniel Lee,D,2014,12.0,-13.3,Solid D,,True,False,safe,3502628.0,3011432.0,3844306.0,3201243.0,970510.0,3507448.0,2667665.0,4023167.0,3343287.0,1522115.0,194506.0,1251980.0,934946.0,2489141.0,,768853,554421,87695.0,0.4309,0.1695,0.2534,0.1461,0.2526,0.8283,,"{""office"": ""U.S. Representative, District 42"", ""candidates"": [{""name"": ""Daniel Lee"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CA-43,CA,43,0643,D,Lisa Perez,D,2008,18.0,-20.5,Solid D,,True,False,safe,1468461.0,1429027.0,1998936.0,1915695.0,459200.0,1061379.0,930377.0,1241891.0,953742.0,719422.0,343838.0,791368.0,350166.0,825241.0,,782521,580911,62018.0,0.4767,0.0927,0.3743,0.0563,0.4486,0.6195,,"{""office"": ""U.S. Representative, District 43"", ""candidates"": [{""name"": ""Lisa Perez"", ""party"": ""D""}, {""name"": ""Andrew Walker"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CA-44,CA,44,0644,R,Matthew Thompson,R,2018,8.0,-3.8,Lean D,,True,False,defend,10982578.0,9799666.0,8614778.0,8297188.0,4582297.0,8304006.0,7551439.0,9344702.0,9130540.0,2308970.0,840394.0,3615434.0,1308764.0,9246033.0,,784871,622647,56463.0,0.5513,0.0504,0.3324,0.0658,0.4752,0.3553,,"{""office"": ""U.S. Representative, District 44"", ""candidates"": [{""name"": ""Matthew Thompson"", ""party"": ""R""}, {""name"": ""Ashley Martinez"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CA-45,CA,45,0645,D,Nancy White,D,2006,20.0,-19.0,Solid D,,True,False,safe,2403473.0,2031659.0,2754463.0,2396469.0,335968.0,2454825.0,1859211.0,2267459.0,2021006.0,719809.0,589813.0,532897.0,149108.0,1335905.0,,727065,592774,67124.0,0.2828,0.0405,0.4426,0.234,0.2917,0.4446,,"{""office"": ""U.S. Representative, District 45"", ""candidates"": [{""name"": ""Nancy White"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CA-46,CA,46,0646,D,Anthony Harris,D,2021,5.0,0.6,Toss-up,,True,False,attack,6148798.0,5240840.0,9898743.0,8669391.0,3411404.0,4749428.0,3929419.0,8024318.0,7841034.0,962239.0,1142154.0,4821300.0,1456802.0,8290160.0,,758957,554060,73582.0,0.3053,0.1809,0.4975,0.0163,0.367,0.8195,,"{""office"": ""U.S. Representative, District 46"", ""candidates"": [{""name"": ""Anthony Harris"", ""party"": ""D""}, {""name"": ""Sandra Johnson"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CA-47,CA,47,0647,D,Betty Sanchez,D,2004,22.0,-22.1,Solid D,,True,False,safe,1579857.0,1196182.0,1572780.0,1321328.0,108910.0,1346088.0,1220105.0,1014995.0,803576.0,663421.0,203869.0,459389.0,243243.0,717225.0,,707019,539006,70744.0,0.1004,0.1041,0.5434,0.252,0.16,0.446,,"{""office"": ""U.S. Representative, District 47"", ""candidates"": [{""name"": ""Betty Sanchez"", ""party"": ""D""}, {""name"": ""Donald Gonzalez"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CA-48,CA,48,0648,R,Mark Clark,R,2005,21.0,3.3,Tilt R,,True,False,defend,6114850.0,5316303.0,3816874.0,3330786.0,1793935.0,3788087.0,3375243.0,3234038.0,2436035.0,3186249.0,791092.0,632930.0,314796.0,4755310.0,,764353,559807,63129.0,0.5179,0.1498,0.2879,0.0444,0.12,0.9119,,"{""office"": ""U.S. Representative, District 48"", ""candidates"": [{""name"": ""Mark Clark"", ""party"": ""R""}, {""name"": ""Lisa Miller"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CA-49,CA,49,0649,D,Margaret Ramirez,D,2011,15.0,-27.8,Solid D,,True,False,safe,1447154.0,1383430.0,1877942.0,1596063.0,321272.0,1113590.0,1041732.0,1434676.0,1177791.0,754976.0,113316.0,1028563.0,527753.0,756459.0,,726316,529464,85987.0,0.5293,0.0569,0.2057,0.2081,0.3086,0.4509,,"{""office"": ""U.S. Representative, District 49"", ""candidates"": [{""name"": ""Margaret Ramirez"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CA-50,CA,50,0650,D,Donald Lewis,D,2018,8.0,-25.7,Solid D,,True,False,safe,2387981.0,2020425.0,3392485.0,2745184.0,345511.0,1549660.0,1216351.0,2503525.0,2080289.0,898636.0,415562.0,1626917.0,430902.0,1315056.0,,790124,601614,67334.0,0.6225,0.0959,0.2046,0.077,0.3275,0.5009,,"{""office"": ""U.S. Representative, District 50"", ""candidates"": [{""name"": ""Donald Lewis"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CA-51,CA,51,0651,R,Sandra Robinson,R,2016,10.0,6.7,Likely R,,False,False,defend,4117747.0,3200707.0,2732932.0,2638706.0,3696139.0,4155275.0,3294194.0,2437997.0,2009766.0,1585555.0,1092927.0,893839.0,264787.0,2954013.0,,798957,596297,59503.0,0.2445,0.041,0.5593,0.1551,0.2069,0.7631,,"{""office"": ""U.S. Representative, District 51"", ""candidates"": [{""name"": ""Sandra Robinson"", ""party"": ""R""}, {""name"": ""Robert Clark"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CA-52,CA,52,0652,D,Steven Walker,D,2010,16.0,-19.6,Solid D,,True,False,safe,2656823.0,2199780.0,2456312.0,2212537.0,186109.0,1745558.0,1690514.0,2615520.0,2411924.0,1329758.0,241615.0,683013.0,394246.0,1281352.0,,803429,654593,50101.0,0.485,0.0804,0.3104,0.1242,0.3602,0.548,,"{""office"": ""U.S. Representative, District 52"", ""candidates"": [{""name"": ""Steven Walker"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CO-01,CO,1,0801,R,Ashley Young,R,2017,9.0,-3.7,Lean D,,True,False,defend,4560259.0,3900967.0,4092562.0,3156759.0,3633058.0,3621196.0,2821309.0,3162288.0,2918316.0,1610094.0,1217723.0,2037051.0,976831.0,4094515.0,,740169,572439,66702.0,0.6655,0.0874,0.1916,0.0554,0.2653,0.8149,,"{""office"": ""U.S. Representative, District 01"", ""candidates"": [{""name"": ""Ashley Young"", ""party"": ""R""}, {""name"": ""Lisa Flores"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CO-02,CO,2,0802,D,Paul Allen,D,2015,11.0,-9.1,Likely D,,True,False,attack,2349795.0,2092305.0,2636532.0,2163946.0,1012579.0,2420695.0,1837527.0,2436680.0,2235778.0,393050.0,120914.0,1164815.0,882347.0,1982564.0,,802976,611885,53209.0,0.7941,0.0767,0.0679,0.0612,0.3153,0.7171,,"{""office"": ""U.S. Representative, District 02"", ""candidates"": [{""name"": ""Paul Allen"", ""party"": ""D""}, {""name"": ""Michael Lewis"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CO-03,CO,3,0803,D,Kimberly King,D,2005,21.0,-3.7,Lean D,,True,False,attack,6074624.0,5933613.0,8401338.0,6704777.0,2864901.0,6372645.0,5620274.0,9220508.0,7971494.0,2321571.0,990289.0,4038565.0,769345.0,6850025.0,,732203,532951,82952.0,0.8061,0.0508,0.1071,0.036,0.2943,0.5864,,"{""office"": ""U.S. Representative, District 03"", ""candidates"": [{""name"": ""Kimberly King"", ""party"": ""D""}, {""name"": ""Barbara Hernandez"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CO-04,CO,4,0804,R,Andrew Wright,R,2017,9.0,0.7,Toss-up,,True,False,defend,4369566.0,3428055.0,4451439.0,4189080.0,1246867.0,3251088.0,2795478.0,4281718.0,4084146.0,1818113.0,1116705.0,1136572.0,781550.0,4544582.0,,698988,507912,63176.0,0.6282,0.157,0.1981,0.0166,0.2132,0.3425,,"{""office"": ""U.S. Representative, District 04"", ""candidates"": [{""name"": ""Andrew Wright"", ""party"": ""R""}, {""name"": ""Emily Flores"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CO-05,CO,5,0805,R,Emily Scott,R,2012,14.0,14.9,Solid R,,True,False,safe,3210937.0,2461274.0,2607058.0,2310350.0,1549389.0,2167288.0,1804521.0,2701048.0,2032579.0,1246087.0,1115394.0,659708.0,278557.0,1840814.0,,732496,571502,76694.0,0.7352,0.1357,0.0574,0.0718,0.316,0.15,,"{""office"": ""U.S. Representative, District 05"", ""candidates"": [{""name"": ""Emily Scott"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CO-06,CO,6,0806,R,Joshua Torres,R,2008,18.0,9.0,Likely R,,True,False,defend,9290422.0,8958162.0,6963612.0,5421061.0,2136759.0,6722861.0,6225530.0,6113625.0,4721521.0,4739149.0,2487142.0,1235681.0,1793507.0,6485360.0,,792995,594541,65659.0,0.6533,0.1835,0.1005,0.0626,0.3776,0.7599,,"{""office"": ""U.S. Representative, District 06"", ""candidates"": [{""name"": ""Joshua Torres"", ""party"": ""R""}, {""name"": ""Jennifer Williams"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CO-07,CO,7,0807,D,Donna Nguyen,D,2022,4.0,-2.7,Tilt D,,True,False,attack,5374390.0,4843329.0,7624741.0,6981591.0,5405245.0,4803420.0,4475615.0,7107573.0,6352002.0,1961669.0,1246100.0,1452340.0,1006061.0,6333176.0,,766202,585158,77558.0,0.613,0.1856,0.1794,0.0219,0.2135,0.4476,,"{""office"": ""U.S. Representative, District 07"", ""candidates"": [{""name"": ""Donna Nguyen"", ""party"": ""D""}, {""name"": ""Steven White"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CO-08,CO,8,0808,D,Kenneth Hill,D,2010,16.0,-5.8,Lean D,,True,False,attack,5502775.0,4766423.0,8763222.0,7045746.0,1888048.0,5578275.0,4617753.0,7858227.0,7368016.0,1669196.0,1550416.0,4128196.0,729505.0,6331249.0,,701753,546761,66947.0,0.7264,0.0976,0.1007,0.0753,0.506,0.326,,"{""office"": ""U.S. Representative, District 08"", ""candidates"": [{""name"": ""Kenneth Hill"", ""party"": ""D""}, {""name"": ""Joshua Nguyen"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CT-01,CT,1,0901,R,Michelle Flores,R,2017,9.0,-1.2,Toss-up,,False,False,defend,8137079.0,6283885.0,8015397.0,6440599.0,10249687.0,6910822.0,5414915.0,4945010.0,3966594.0,3006208.0,932016.0,1725576.0,1755331.0,8208688.0,,757878,597436,81740.0,0.598,0.1563,0.2156,0.0301,0.2207,0.355,,"{""office"": ""U.S. Representative, District 01"", ""candidates"": [{""name"": ""Michelle Flores"", ""party"": ""R""}, {""name"": ""Andrew Jones"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CT-02,CT,2,0902,D,James Smith,D,2024,2.0,-1.7,Tilt D,,True,False,attack,11037884.0,9617698.0,13285602.0,11110934.0,15624291.0,10045284.0,7933497.0,12217523.0,10061413.0,2953563.0,2350989.0,4646136.0,3230024.0,12190931.0,,808746,638140,71355.0,0.7241,0.1857,0.0355,0.0546,0.308,0.4424,,"{""office"": ""U.S. Representative, District 02"", ""candidates"": [{""name"": ""James Smith"", ""party"": ""D""}, {""name"": ""Kimberly Martinez"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CT-03,CT,3,0903,D,Mary Johnson,D,2024,2.0,-24.5,Solid D,,True,False,safe,1586187.0,1388544.0,1692177.0,1510404.0,314072.0,1441582.0,1365989.0,1589217.0,1236612.0,825568.0,91690.0,819826.0,123566.0,745828.0,,693255,550911,102722.0,0.711,0.1193,0.1311,0.0386,0.3459,0.873,,"{""office"": ""U.S. Representative, District 03"", ""candidates"": [{""name"": ""Mary Johnson"", ""party"": ""D""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
CT-04,CT,4,0904,D,Robert Williams,D,2008,18.0,-1.5,Tilt D,,True,False,attack,6457444.0,5755299.0,8735535.0,7018889.0,6875434.0,5981425.0,4969256.0,5784717.0,5518206.0,3084745.0,1277614.0,4010991.0,1147337.0,7657261.0,,748641,561135,80644.0,0.7009,0.037,0.2204,0.0417,0.3689,0.6092,,"{""office"": ""U.S. Representative, District 04"", ""candidates"": [{""name"": ""Robert Williams"", ""party"": ""D""}, {""name"": ""John Garcia"", ""party"": ""R""}], ""source"": ""mock""}",Synthetic mock row — replace via scripts/build_master_dataset.py,mock
